id,dd,mm,zz,pp,departamento,municipio,puesto,mujeres,hombres,total,mesas_domingo,comuna,direccion,latitud,longitud,mesas_presidente_lunes,mesas_presidente_martes_a_jueves,mesas_presidente_viernes,mesas_presidente_sábado,total_mujeres,total_hombres,total_censo,puesto_adscrito_lunes_a_sábado
6044,16,001,11,28,BOGOTA D.C.,BOGOTA. D.C.,CENTRO  COMERCIAL MAZUREN,8230,6081,14311,41,"11LOCALIDAD
11 SUBA",CRA 46 # 152- 46,4.736024292,-74.04975057,,,,,,,,
6045,16,001,11,29,BOGOTA D.C.,BOGOTA. D.C.,TEJARES  NORTE,3731,2886,6617,19,"11LOCALIDAD
11 SUBA",CLL 183 # 54D- 25,4.762129484,-74.05292094,,,,,,,,
6046,16,001,11,30,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO CELESTIN FREINET,3831,3031,6862,20,"11LOCALIDAD
11 SUBA",CLL 136 # 136A-12,4.745358196,-74.11415668,,,,,,,,
6047,16,001,11,31,BOGOTA D.C.,BOGOTA. D.C.,ALVARO  GOMEZ  HURTADO SEDE A - IED,7668,6828,14496,41,"11LOCALIDAD
11 SUBA",CRA 100A # 130 - 18,4.730495104,-74.09694251,,,,,,,,
6048,16,001,11,32,BOGOTA D.C.,BOGOTA. D.C.,DELIA ZAPATA  OLIVELLA - IED,6999,5737,12736,36,"11LOCALIDAD
11 SUBA",CLL 144C # 141A-51,4.753303517,-74.11329062,,,,,,,,
6049,16,001,11,33,BOGOTA D.C.,BOGOTA. D.C.,HUNZA  SEDE B - IED,1620,1343,2963,9,"11LOCALIDAD
11 SUBA",CLL 128B # 87D - 05,4.720728256,-74.08729771,,,,,,,,
6050,16,001,11,34,BOGOTA D.C.,BOGOTA. D.C.,VILLA ELISA SEDE A - IED,2513,2101,4614,14,"11LOCALIDAD
11 SUBA",CLL 132C # 92A-71,4.732439721,-74.08792108,,,,,,,,
6051,16,001,11,35,BOGOTA D.C.,BOGOTA. D.C.,REPUBLICA DOMINICANA SEDE A - IED,6674,5537,12211,35,"11LOCALIDAD
11 SUBA",CLL 131A # 125-39,4.739256967,-74.10898312,,,,,,,,
6052,16,001,11,36,BOGOTA D.C.,BOGOTA. D.C.,LA TOSCANA LISBOA  SEDE B - IED,5044,4379,9423,27,"11LOCALIDAD
11 SUBA",CRA 151A # 132A-16,4.743313742,-74.12165519,,,,,,,,
6053,16,001,11,37,BOGOTA D.C.,BOGOTA. D.C.,UNIVERSIDAD UDCA SUBA,511,518,1029,3,"11LOCALIDAD
11 SUBA",CLL 222 # 55-09,4.801677778,-74.04946089,,,,,,,,
6054,16,001,11,38,BOGOTA D.C.,BOGOTA. D.C.,GIMNASIO COLOMBO BRITANICO (GCB),788,808,1596,5,"11LOCALIDAD
11 SUBA",AV GUAYMARAL COSTADO SUROCC. VIA AEROP.  GUAYMARAL,4.809936775,-74.07064273,,,,,,,,
6055,16,001,11,39,BOGOTA D.C.,BOGOTA. D.C.,PRADO  SUR,5228,4507,9735,28,"11LOCALIDAD
11 SUBA",CL 129 # 55-55,4.716259637,-74.06455636,,,,,,,,
6056,16,001,11,40,BOGOTA D.C.,BOGOTA. D.C.,SUPERCADE SUBA,5535,4492,10027,29,"11LOCALIDAD
11 SUBA",AV CLL 145 No 103B - 90,4.746721253,-74.0952505,,,,,,,,
6057,16,001,11,41,BOGOTA D.C.,BOGOTA. D.C.,NICOLAS BUENAVENTURA - IED,5426,4540,9966,29,"11LOCALIDAD
11 SUBA",CRA 103B # 153-01,4.755884775,-74.09074008,,,,,,,,
6058,16,001,11,42,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL SAN FRANCISCO,754,800,1554,5,"11LOCALIDAD
11 SUBA",CRA. 84A No. 145B - 07,4.736385153,-74.07975644,,,,,,,,
6059,16,001,11,43,BOGOTA D.C.,BOGOTA. D.C.,FUNDACION SAN FELIPE  NERI,611,591,1202,4,"11LOCALIDAD
11 SUBA",CRA 90 No 149 - 73,4.746700375,-74.08272028,,,,,,,,
6060,16,001,11,44,BOGOTA D.C.,BOGOTA. D.C.,SIMON  BOLIVAR - IED,3494,2868,6362,18,"11LOCALIDAD
11 SUBA",CRA 92 # 146CBIS-38,4.74134084,-74.08488917,,,,,,,,
6061,16,001,11,45,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO EUCARISTICO MERCEDARIO,3602,2675,6277,18,"11LOCALIDAD
11 SUBA",CLL 137 # 91-61,4.735664637,-74.08646917,,,,,,,,
6062,16,001,11,46,BOGOTA D.C.,BOGOTA. D.C.,RAMON  DE ZUBIRIA  SEDE B - IED,2909,2512,5421,16,"11LOCALIDAD
11 SUBA",CLL 130D # 88B- 20,4.72740998,-74.08664824,,,,,,,,
6063,16,001,11,47,BOGOTA D.C.,BOGOTA. D.C.,RAMON  DE ZUBIRIA  SEDE A - IED,5337,4732,10069,29,"11LOCALIDAD
11 SUBA",DIAG. 129B BIS # 93B-51,4.726580446,-74.09236824,,,,,,,,
6064,16,001,11,48,BOGOTA D.C.,BOGOTA. D.C.,VIRGINIA GUTIERREZ DE PINEDA  - IED,3368,2956,6324,18,"11LOCALIDAD
11 SUBA",CLL 131B # 94F-31,4.730080048,-74.09204757,,,,,,,,
6065,16,001,11,49,BOGOTA D.C.,BOGOTA. D.C.,GONZALO ARANGO - IED,4619,3690,8309,24,"11LOCALIDAD
11 SUBA",CLL 130A # 98-71,4.72975259,-74.09493814,,,,,,,,
6066,16,001,11,50,BOGOTA D.C.,BOGOTA. D.C.,NUEVA  COLOMBIA - IED,5076,4386,9462,27,"11LOCALIDAD
11 SUBA",CLL 128B # 102A-25,4.728589218,-74.09987064,,,,,,,,
6067,16,001,11,51,BOGOTA D.C.,BOGOTA. D.C.,FE Y ALEGRIA JOSE MARIA  VELAZ  - IED,6066,5082,11148,32,"11LOCALIDAD
11 SUBA","CRA 131 # 134-44  O CRA 131 # 133-
44",4.74454751,-74.11225954,,,,,,,,
6068,16,001,11,52,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO PEDAGOGICO DULCE MARIA,4091,3486,7577,22,"11LOCALIDAD
11 SUBA",TV 127C # 139B-48,4.746847367,-74.10848912,,,,,,,,
6069,16,001,11,53,BOGOTA D.C.,BOGOTA. D.C.,COMPARTIR SEDE A - IED,7702,5785,13487,39,"11LOCALIDAD
11 SUBA",CRA 128 # 146 - 52,4.755547747,-74.10571722,,,,,,,,
6070,16,001,11,54,BOGOTA D.C.,BOGOTA. D.C.,GERARDO MOLINA RAMIREZ - IED,7556,6264,13820,40,"11LOCALIDAD
11 SUBA",CRA 143 # 142A - 62,4.748491656,-74.11550502,,,,,,,,
6071,16,001,11,55,BOGOTA D.C.,BOGOTA. D.C.,EL BATAN,2031,1566,3597,11,"11LOCALIDAD
11 SUBA",CLL 123A # 47-34 o CRA 50 # 123A-30,4.704941357,-74.05740023,,,,,,,,
6072,16,001,11,56,BOGOTA D.C.,BOGOTA. D.C.,NIZA CENTRO  COMERCIAL NIZA,8657,7162,15819,45,"11LOCALIDAD
11 SUBA",AV CLL 127  # 60-30,4.7108125,-74.07441772,,,,,,,,
6073,16,001,11,57,BOGOTA D.C.,BOGOTA. D.C.,CENTRO  COMERCIAL PASEO  SAN RAFAEL,12247,9205,21452,61,"11LOCALIDAD
11 SUBA","AV CLL 134 No 55 - 30 / AV CLL 134
No 55-32",4.72285888,-74.06220221,,,,,,,,
6074,16,001,11,58,BOGOTA D.C.,BOGOTA. D.C.,ALMACEN ÉXITO LA COLINA,8461,6536,14997,43,"11LOCALIDAD
11 SUBA","AV CLL 147 # 58C-91  o  AV CLL 147
CON AV CRA 72",4.7344677,-74.06775952,,,,,,,,
6075,16,001,11,59,BOGOTA D.C.,BOGOTA. D.C.,CARULLA RINCON  DE LA COLINA,3622,2538,6160,18,"11LOCALIDAD
11 SUBA",AV CRA 72  # 152B - 60,4.740281826,-74.06456373,,,,,,,,
6076,16,001,11,60,BOGOTA D.C.,BOGOTA. D.C.,COLSUBSIDIO MAZUREN,4097,3044,7141,21,"11LOCALIDAD
11 SUBA",CLL 152  # 53A-05,4.734895092,-74.0545743,,,,,,,,
6077,16,001,11,61,BOGOTA D.C.,BOGOTA. D.C.,CANCHA MULTIPLE VILLA DELIA,3382,2547,5929,17,"11LOCALIDAD
11 SUBA",CRA 65 ENTRE LA CLL 165 Y 166,4.74883878,-74.0636766,,,,,,,,
6078,16,001,11,62,BOGOTA D.C.,BOGOTA. D.C.,BIBLIOTECA JULIO MARIO  SANTODOMINGO,4301,3476,7777,22,"11LOCALIDAD
11 SUBA",AV CLL 170  # 67- 51,4.756444833,-74.06258722,,,,,,,,
6079,16,001,11,63,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO RAFAEL  MAYA,1286,1223,2509,8,"11LOCALIDAD
11 SUBA",CLL 134 A No 147 C - 07,4.745254275,-74.11892205,,,,,,,,
6080,16,001,11,64,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL SANTA  CECILIA,1863,1720,3583,11,"11LOCALIDAD
11 SUBA",CRA 158 B #131 A-45,4.739756316,-74.12826855,,,,,,,,
6081,16,001,11,65,BOGOTA D.C.,BOGOTA. D.C.,INSTITUTO SAN BASILIO,1104,1021,2125,7,"11LOCALIDAD
11 SUBA",CLL 136A # 152A - 77,4.744016668,-74.124493,,,,,,,,
6082,16,001,11,66,BOGOTA D.C.,BOGOTA. D.C.,FILARMONICO JORGE MARIO  BERGOGLIO - IED,3459,2729,6188,18,"11LOCALIDAD
11 SUBA","CLL 143 A #113 C-51/ CRA 113 C #142
B-21",4.748662361,-74.10342693,,,,,,,,
6083,16,001,11,67,BOGOTA D.C.,BOGOTA. D.C.,VEINTIUN ANGELES SEDE A - IED,1642,1441,3083,9,"11LOCALIDAD
11 SUBA",CRA 90 No 154A-09,4.749213,-74.08050478,,,,,,,,
6084,16,001,11,68,BOGOTA D.C.,BOGOTA. D.C.,CHORRILLOS,186,220,406,2,"11LOCALIDAD
11 SUBA",KM 7 VIA SUBA COTA,4.789846746,-74.09354568,,,,,,,,
6085,16,001,11,69,BOGOTA D.C.,BOGOTA. D.C.,HUNZA  SEDE A - IED,1134,939,2073,6,"11LOCALIDAD
11 SUBA",CRA 84 # 129A-40,4.723410134,-74.08340138,,,,,,,,
6086,16,001,11,70,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO MAXIMINO POITIERS,4778,3601,8379,24,"11LOCALIDAD
11 SUBA",CLL 152A # 102-51,4.751688885,-74.09134734,,,,,,,,
6087,16,001,11,71,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL AURES II,1797,1521,3318,10,"11LOCALIDAD
11 SUBA",CRA 105B No 129D-92,4.733126698,-74.10180151,,,,,,,,
6088,16,001,11,72,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL VILLA MARIA,959,934,1893,6,"11LOCALIDAD
11 SUBA",CRA 111 No 135-25,4.740721316,-74.10359479,,,,,,,,
6089,16,001,11,73,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL VILLA CINDY,1662,1389,3051,9,"11LOCALIDAD
11 SUBA",CLL 137B No 157-17,4.743792736,-74.12770687,,,,,,,,
6090,16,001,11,74,BOGOTA D.C.,BOGOTA. D.C.,FLORESTA OUTLET,4878,3889,8767,25,"11LOCALIDAD
11 SUBA",CRA 69 No 98A-45,4.69171506,-74.07458382,,,,,,,,
6091,16,001,11,75,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO JOHN DEWEY,1443,1179,2622,8,"11LOCALIDAD
11 SUBA",TV 54 No 111-85,4.6989617,-74.06621052,,,,,,,,
6092,16,001,11,76,BOGOTA D.C.,BOGOTA. D.C.,CANCHA MULTIPLE LA VICTORIA NORTE,4075,3140,7215,21,"11LOCALIDAD
11 SUBA",CRA 53 Y 54 ENTRE CLL 149 Y 150,4.733028402,-74.05568866,,,,,,,,
6093,16,001,11,77,BOGOTA D.C.,BOGOTA. D.C.,CC PORTOALEGRE,987,834,1821,6,"11LOCALIDAD
11 SUBA",CRA 58 No 137B-01,4.72759275,-74.06513439,,,,,,,,
6094,16,001,11,78,BOGOTA D.C.,BOGOTA. D.C.,CC PARQUE LA COLINA,8677,7112,15789,45,"11LOCALIDAD
11 SUBA",CRA 58D No 146-51,4.7324881,-74.06623232,,,,,,,,
6095,16,001,11,79,BOGOTA D.C.,BOGOTA. D.C.,CANCHAS MULTIPLES CAMINOS DE SAN LORENZO,8042,6202,14244,41,"11LOCALIDAD
11 SUBA",CRA 59 ENTRE CLL 152 Y 152B,4.740252,-74.06374,,,,,,,,
6096,16,001,11,80,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO MARYMOUNT,3260,2615,5875,17,"11LOCALIDAD
11 SUBA",CLL 169B No 74A-02,4.756289813,-74.06689802,,,,,,,,
6097,16,001,11,81,BOGOTA D.C.,BOGOTA. D.C.,SAN JOSE BAVARIA-ABRAHAM LINCOLN,2571,2150,4721,14,"11LOCALIDAD
11 SUBA",CLL 170 # 65-31 /AV CLL 170 # 65-31,4.75498546,-74.06189855,,,,,,,,
6098,16,001,11,82,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO DEL BOSQUE,495,463,958,3,"11LOCALIDAD
11 SUBA",CRA 65 # 170 - 25,4.757225229,-74.06062285,,,,,,,,
6099,16,001,11,83,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO SANTIAGO ALBERIONI,1287,879,2166,7,"11LOCALIDAD
11 SUBA",CRA 62 No 169A-14,4.753244166,-74.05935158,,,,,,,,
6100,16,001,11,84,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO VISTA BELLA,2956,2232,5188,15,"11LOCALIDAD
11 SUBA","CRA 58 # 167-20  o AV CRA 58 # 167-
20",4.7506127,-74.05977632,,,,,,,,
6101,16,001,11,85,BOGOTA D.C.,BOGOTA. D.C.,MIRANDELA - NUEVA  ZELANDIA,3898,3199,7097,21,"11LOCALIDAD
11 SUBA",CLL 187 No 49-42,4.765658785,-74.04655234,,,,,,,,
6102,16,001,11,86,BOGOTA D.C.,BOGOTA. D.C.,CENTRO  COMERCIAL SANTAFE,8455,6482,14937,43,"11LOCALIDAD
11 SUBA",CLL 185 No 45-03,4.762212953,-74.04666255,,,,,,,,
6103,16,001,11,87,BOGOTA D.C.,BOGOTA. D.C.,TIBABUYES UNIVERSAL SEDE B - IED,1746,1593,3339,10,"11LOCALIDAD
11 SUBA",CRA 118 # 136 -14,4.74177407,-74.10500035,,,,,,,,
6104,16,001,11,88,BOGOTA D.C.,BOGOTA. D.C.,LA TOSCANA LISBOA  SEDE A - IED,2668,2442,5110,15,"11LOCALIDAD
11 SUBA",CLL 132D BIS # 132- 05,4.743508914,-74.11332743,,,,,,,,
6105,16,001,11,89,BOGOTA D.C.,BOGOTA. D.C.,CENTRO  COMERCIAL CENTRO  SUBA,9561,8550,18111,52,"11LOCALIDAD
11 SUBA",CLL 145 # 91 - 19,4.737545639,-74.08597209,,,,,,,,
6106,16,001,11,90,BOGOTA D.C.,BOGOTA. D.C.,ALVARO  GOMEZ  HURTADO SEDE B - IED,2568,2346,4914,14,"11LOCALIDAD
11 SUBA",CLL 133 # 98B - 24,4.735115323,-74.09301166,,,,,,,,
6107,16,001,11,91,BOGOTA D.C.,BOGOTA. D.C.,JUAN LOZANO Y LOZANO SEDE B - IED,3981,3064,7045,20,"11LOCALIDAD
11 SUBA",CRA 99 # 154 - 26,4.7534822,-74.0889035,,,,,,,,
6108,16,001,11,92,BOGOTA D.C.,BOGOTA. D.C.,LA GAITANA SEDE B - IED,2896,2900,5796,17,"11LOCALIDAD
11 SUBA","CLL132  D No 123 B - 65  CRA 124 No
132 B - 02",4.739614074,-74.10813898,,,,,,,,
6109,16,001,11,93,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO ELISA MUJICA  VELASQUEZ,457,357,814,3,"11LOCALIDAD
11 SUBA",CLL 131C # 126 - 48,4.739925566,-74.11275812,,,,,,,,
6110,16,001,11,94,BOGOTA D.C.,BOGOTA. D.C.,REPUBLICA DOMINICANA SEDE B - IED,2907,2337,5244,15,"11LOCALIDAD
11 SUBA","CRA 123 No 129 D - 22 - CRA 123 No
129 D - 55",4.734986834,-74.10940235,,,,,,,,
6111,16,001,11,95,BOGOTA D.C.,BOGOTA. D.C.,CENTRO  COMERCIAL PLAZA  IMPERIAL,8465,6889,15354,44,"11LOCALIDAD
11 SUBA",CRA 104 # 148 - 07,4.749479493,-74.09614202,,,,,,,,
6112,16,001,11,96,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL EL SOLAR,1539,1198,2737,8,"11LOCALIDAD
11 SUBA",CRA 109 B No 141 A - 36 - CRA 109 B No 141 A -  56,4.745892946,-74.10217414,,,,,,,,
6113,16,001,11,97,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL SAN PEDRO  DE TIBABUYES,1342,1174,2516,8,"11LOCALIDAD
11 SUBA",CLL 137 # 145B - 12,4.7463354,-74.1200605,,,,,,,,
6114,16,001,11,98,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL COMPARTIR 1,797,716,1513,5,"11LOCALIDAD
11 SUBA",CRA 136 C # 152 F - 44,4.744121234,-74.1271296,,,,,,,,
6115,16,001,11,99,BOGOTA D.C.,BOGOTA. D.C.,COMPARTIR SEDE B IED,3567,2805,6372,18,"11LOCALIDAD
11 SUBA",CLL 149 # 117 - 35,4.753064153,-74.10422057,,,,,,,,
6116,16,001,11,A1,BOGOTA D.C.,BOGOTA. D.C.,VILLA ELISA SEDE B IED,2225,1783,4008,12,"11LOCALIDAD
11 SUBA",CLL 135 # 94C-57,4.734461503,-74.08886841,,,,,,,,
6117,16,001,11,A2,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL CIUDAD  JARDIN  NORTE,1724,1353,3077,9,"11LOCALIDAD
11 SUBA",CRA 59B BIS # 132-53,4.72493895,-74.07053312,,,,,,,,
6118,16,001,11,A3,BOGOTA D.C.,BOGOTA. D.C.,CENTRO  COMERCIAL BIMA,1139,1104,2243,7,"11LOCALIDAD
11 SUBA",AUTOPISTA NORTE No 232 - 35,4.807354435,-74.03898247,,,,,,,,
6119,16,001,11,A4,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO HELVETIA,876,720,1596,5,"11LOCALIDAD
11 SUBA",CLL 128 No 71A - 91,4.714272366,-74.07614513,,,,,,,,
6120,16,001,11,A5,BOGOTA D.C.,BOGOTA. D.C.,CENTRO  DE FELICIDAD LAS COMETAS,648,512,1160,4,"11LOCALIDAD
11 SUBA","AV. SUBA RINCON, DIAG. 127A #81 -
26",4.71408,-74.08682,,,,,,,,
6121,16,001,11,A6,BOGOTA D.C.,BOGOTA. D.C.,TUNA ALTA,329,273,602,2,"11LOCALIDAD
11 SUBA",CLL 155A  # 88-05,4.740331,-74.063938,,,,,,,,
6122,16,001,11,A7,BOGOTA D.C.,BOGOTA. D.C.,COLISEO TIBABUYES,1419,1192,2611,8,"11LOCALIDAD
11 SUBA",CLL 139 # 127 C - 48,4.74611,-74.11079,,,,,,,,
6123,16,001,11,A8,BOGOTA D.C.,BOGOTA. D.C.,CENTRO  FELICIDAD FONTANAR DEL RÍO,1294,947,2241,7,"11LOCALIDAD
11 SUBA",DIAG. 145 # 138 A - 10,4.755042383,-74.11288746,,,,,,,,
6124,16,001,11,A9,BOGOTA D.C.,BOGOTA. D.C.,COLEGIO JAIME NIÑO DIEZ,3972,2828,6800,20,"11LOCALIDAD
11 SUBA",Avenida  Carrera  109 B No. 145-17,4.749144111,-74.09899764,,,,,,,,
6125,16,001,11,B1,BOGOTA D.C.,BOGOTA. D.C.,SALON COMUNAL ALCAPARROS,1614,1112,2726,8,"11LOCALIDAD
11 SUBA",CLL 132B BIS  # 105 - 00,4.7368653,-74.1011141,,,,,,,,
6126,16,001,11,B2,BOGOTA D.C.,BOGOTA. D.C.,SALÓN COMUNAL AMBERES,913,730,1643,5,"11LOCALIDAD
11 SUBA",Carrera  92 # 128 B - 41,4.7216335,-74.0918358,,,,,,,,
6127,16,001,11,B3,BOGOTA D.C.,BOGOTA. D.C.,SALÓN COMUNAL BILBAO,721,605,1326,4,"11LOCALIDAD
11 SUBA",Calle 144 # 147 A - 13,4.752782267,-74.11800935,,,,,,,,
6128,16,001,11,B4,BOGOTA D.C.,BOGOTA. D.C.,SALÓN COMUNAL LISBOA,901,710,1611,5,"11LOCALIDAD
11 SUBA",Carrera  151 Bis. #132 A-05,4.7435372,-74.1214075,,,,,,,,
6129,16,001,11,B5,BOGOTA D.C.,BOGOTA. D.C.,SALÓN COMUNAL EL PÓRTICO,2282,1717,3999,12,"11LOCALIDAD
11 SUBA",Calle 141 A # 99 B - 02,4.743131356,-74.09234203,,,,,,,,
6130,16,001,11,B6,BOGOTA D.C.,BOGOTA. D.C.,SALÓN COMUNAL VILLA HERMOSA,653,508,1161,4,"11LOCALIDAD
11 SUBA",Carrera  101 # 158-43,4.7572432,-74.0876782,,,,,,,,
6131,16,001,12,01,BOGOTA D.C.,BOGOTA. D.C.,LA CASTELLANA,3661,3276,6937,20,"12LOCALIDAD
12 BARRIOS UNIDOS",CRA 47A CON CLL 94 CANCHA PARQUE CRA 48 # 94-02,4.682564063,-74.06047424,,,,,,,,
6132,16,001,12,02,BOGOTA D.C.,BOGOTA. D.C.,RIONEGRO,3795,3508,7303,21,"12LOCALIDAD
12 BARRIOS UNIDOS",TV. 60 # 95-51,4.685003569,-74.06633746,,,,,,,,
6133,16,001,12,03,BOGOTA D.C.,BOGOTA. D.C.,PATRIA,1236,1180,2416,7,"12LOCALIDAD
12 BARRIOS UNIDOS",CRA 50 # 90 - 50,4.679191134,-74.06514834,,,,,,,,
6134,16,001,12,04,BOGOTA D.C.,BOGOTA. D.C.,GAITAN,2893,3122,6015,17,"12LOCALIDAD
12 BARRIOS UNIDOS",CRA 54 # 78-85,4.674359116,-74.07251982,,,,,,,,
6135,16,001,12,05,BOGOTA D.C.,BOGOTA. D.C.,ENTRE RIOS,2474,2265,4739,14,"12LOCALIDAD
12 BARRIOS UNIDOS",CLL 80 # 58 - 84 - CRA 62 # 83 - 02,4.680820678,-74.07564015,,,,,,,,
6136,16,001,12,06,BOGOTA D.C.,BOGOTA. D.C.,METROPOLIS,4059,3668,7727,22,"12LOCALIDAD
12 BARRIOS UNIDOS",AV CRA 68 # 75A - 50,4.680492312,-74.08213411,,,,,,,,
6137,16,001,12,07,BOGOTA D.C.,BOGOTA. D.C.,SIMON  BOLIVAR,4996,4718,9714,28,"12LOCALIDAD
12 BARRIOS UNIDOS",CLL 74A # 62 - 44,4.675643221,-74.07988723,,,,,,,,
6138,16,001,12,08,BOGOTA D.C.,BOGOTA. D.C.,JOSE JOAQUIN VARGAS,4363,3981,8344,24,"12LOCALIDAD
12 BARRIOS UNIDOS",AV. CL 68 # 62-11,4.672808492,-74.08329679,,,,,,,,
6139,16,001,12,09,BOGOTA D.C.,BOGOTA. D.C.,SAN FERNANDO,4029,3925,7954,23,"12LOCALIDAD
12 BARRIOS UNIDOS",CRA 57A # 74A - 32,4.673158704,-74.0767008,,,,,,,,
6140,16,001,12,10,BOGOTA D.C.,BOGOTA. D.C.,POPULAR MODELO,4767,3968,8735,25,"12LOCALIDAD
12 BARRIOS UNIDOS","CLL 66A No 56B-35  o CLL 66A No 56-
25",4.664748172,-74.08114376,,,,,,,,
6141,16,001,12,11,BOGOTA D.C.,BOGOTA. D.C.,12 DE OCTUBRE,1872,1975,3847,11,"12LOCALIDAD
12 BARRIOS UNIDOS",CRA 29C # 71C - 11,4.666965259,-74.07337412,,,,,,,,
6142,16,001,12,12,BOGOTA D.C.,BOGOTA. D.C.,SANTA  SOFIA,2310,2281,4591,13,"12LOCALIDAD
12 BARRIOS UNIDOS","CRA 28 B No 78-30 - CRA 28 B # 78 -
40",4.670581666,-74.06715897,,,,,,,,
6143,16,001,12,13,BOGOTA D.C.,BOGOTA. D.C.,POLO CLUB,2148,1813,3961,12,"12LOCALIDAD
12 BARRIOS UNIDOS",AV CRA 20 AUTONORTE # 81 - 55,4.66911957,-74.06066927,,,,,,,,
6144,16,001,12,14,BOGOTA D.C.,BOGOTA. D.C.,PARQUE JUAN XXIII,1360,1237,2597,8,"12LOCALIDAD
12 BARRIOS UNIDOS",CRA 20C BIS # 76 - 51,4.665973883,-74.06309212,,,,,,,,
6145,16,001,12,15,BOGOTA D.C.,BOGOTA. D.C.,LOS ALCAZARES,2554,2511,5065,15,"12LOCALIDAD
12 BARRIOS UNIDOS",CRA 27C # 71 - 80,4.663602522,-74.07024258,,,,,,,,
6146,16,001,12,16,BOGOTA D.C.,BOGOTA. D.C.,LA PAZ,1324,1693,3017,9,"12LOCALIDAD
12 BARRIOS UNIDOS",CRA 28B # 65-80,4.660167219,-74.07521104,,,,,,,,
6147,16,001,12,17,BOGOTA D.C.,BOGOTA. D.C.,COLOMBIA,1846,1968,3814,11,"12LOCALIDAD
12 BARRIOS UNIDOS",CLL 69 # 17-39,4.657294402,-74.06545131,,,,,,,,
6148,16,001,12,18,BOGOTA D.C.,BOGOTA. D.C.,LA MUEQUETA,1011,992,2003,6,"12LOCALIDAD
12 BARRIOS UNIDOS",CLL 64 # 20 - 21,4.654552824,-74.06930257,,,,,,,,
6149,16,001,12,19,BOGOTA D.C.,BOGOTA. D.C.,SIETE DE AGOSTO,3678,3679,7357,21,"12LOCALIDAD
12 BARRIOS UNIDOS",CRA 24 # 63C - 69,4.654441285,-74.07210974,,,,,,,,
6150,16,001,12,20,BOGOTA D.C.,BOGOTA. D.C.,BENJAMIN HERRERA,1846,1884,3730,11,"12LOCALIDAD
12 BARRIOS UNIDOS",CRA 28 # 63 - 64,4.651936998,-74.07519273,,,,,,,,
6151,16,001,12,21,BOGOTA D.C.,BOGOTA. D.C.,POLIDEPORTIVO POLO,1246,1142,2388,7,"12LOCALIDAD
12 BARRIOS UNIDOS",CLL 86 A NO 24 - 06,4.67547958,-74.06331841,,,,,,,,
6152,16,001,12,22,BOGOTA D.C.,BOGOTA. D.C.,ISERRA  100,3035,2647,5682,17,"12LOCALIDAD
12 BARRIOS UNIDOS",TV 55 # 98A - 66,4.688199087,-74.06432569,,,,,,,,
6153,16,001,12,23,BOGOTA D.C.,BOGOTA. D.C.,SAN MIGUEL,1271,1003,2274,7,"12LOCALIDAD
12 BARRIOS UNIDOS",CLL 66 A No 43-25 CLL 66 A No 56-25,4.664962942,-74.08105731,,,,,,,,
6154,16,001,12,24,BOGOTA D.C.,BOGOTA. D.C.,PLAZA  DE LOS ARTESANOS,1803,1401,3204,10,"12LOCALIDAD
12 BARRIOS UNIDOS","CRA 60 # 63A - 52   AV CRA 60 # 63 -
64",4.664981656,-74.08567071,,,,,,,,
6155,16,001,12,25,BOGOTA D.C.,BOGOTA. D.C.,CAFAM  AV. 68,6398,5457,11855,34,"12LOCALIDAD
12 BARRIOS UNIDOS",AV.CRA  68 # 96-50 /AV CRA68  #90-88,4.686941902,-74.07439706,,,,,,,,
6156,16,001,12,26,BOGOTA D.C.,BOGOTA. D.C.,JORGE ELIECER  GAITAN  SEDE B PRIMARIA,1961,1743,3704,11,"12LOCALIDAD
12 BARRIOS UNIDOS",AV CLL 72 # 58 - 75,4.672410409,-74.07975302,,,,,,,,
6157,16,001,12,27,BOGOTA D.C.,BOGOTA. D.C.,REPUBLICA DE PANAMA SEDE C,1027,839,1866,6,"12LOCALIDAD
12 BARRIOS UNIDOS",CLL 78 # 58 - 60,4.676537938,-74.07652669,,,,,,,,
6158,16,001,12,28,BOGOTA D.C.,BOGOTA. D.C.,LORENCITA VILLEGAS DE SANTOS,172,129,301,1,"12LOCALIDAD
12 BARRIOS UNIDOS",CRA 52 # 76-63,4.67265599,-74.07199247,,,,,,,,
